ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Complain,Country,Total_Children,Age,Total_Spending,Total_Purchases,Education_enc,Marital_Status_enc,Country_enc,Age_Group,Has_Children,Online_Purchases,Store_Purchases
8650,1978,Graduation,Widow,54162.0,1,1,2013-03-18,31,5,6,10,6,5,10,1,1,0,3,4,0,0,0,0,0,0,0,SP,2,47,42.0,4,0.0,4.0,0.0,Younger,1,1,3
607,1955,2N Cycle,Divorced,41769.0,0,1,2013-02-13,31,302,29,131,32,0,27,6,8,1,7,8,0,0,0,0,0,0,0,IND,1,70,521.0,16,2.0,0.0,5.0,Older,1,9,7
1008,1981,Phd,Together,44953.0,0,0,2012-12-21,31,728,17,133,11,8,124,1,7,3,13,6,1,0,0,0,0,0,0,GER,0,44,1021.0,23,1.0,3.0,4.0,Younger,0,10,13
9396,1978,Phd,Married,37717.0,1,0,2012-11-23,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,0,SA,1,47,25.0,3,1.0,2.0,6.0,Younger,1,1,2
933,1978,Phd,Married,37717.0,1,0,2012-11-23,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,0,SP,1,47,25.0,3,1.0,2.0,0.0,Younger,1,1,2
5710,1970,Graduation,Together,40548.0,0,1,2012-10-10,31,110,0,5,2,0,3,2,2,1,4,5,0,1,0,0,0,0,0,AUS,1,55,120.0,7,0.0,3.0,3.0,Younger,1,3,4
2882,1975,2N Cycle,Divorced,67893.0,0,1,2012-10-01,31,711,28,142,49,18,47,2,3,2,9,8,0,0,0,0,0,0,0,SA,1,50,995.0,14,2.0,0.0,6.0,Younger,1,5,9
2379,1953,Graduation,Single,69267.0,0,0,2012-09-22,31,778,44,499,95,73,146,2,3,4,5,7,0,0,0,0,0,1,0,SA,0,72,1635.0,12,0.0,1.0,6.0,Older,0,7,5
5342,1976,Basic,Divorced,9548.0,1,0,2012-08-08,31,0,1,3,10,6,9,2,1,0,3,8,0,0,0,0,0,0,0,CA,1,49,29.0,4,4.0,0.0,1.0,Younger,1,1,3
3262,1958,Graduation,Single,68281.0,0,0,2012-08-07,31,995,112,417,42,48,41,1,2,9,13,5,0,0,0,0,0,1,0,SP,0,67,1655.0,24,0.0,1.0,0.0,Older,0,11,13
5832,1960,2N Cycle,Together,92556.0,0,0,2014-04-20,32,493,183,352,184,23,28,0,3,5,13,0,0,0,0,0,0,0,0,SP,0,65,1263.0,21,2.0,3.0,0.0,Older,0,8,13
5025,1979,Graduation,Single,48526.0,1,0,2013-12-24,32,23,17,23,43,20,9,1,2,1,4,3,0,0,0,0,0,0,0,SP,1,46,135.0,7,0.0,1.0,0.0,Younger,1,3,4
569,1991,Graduation,Single,90273.0,0,0,2013-12-14,32,704,129,853,120,74,111,1,5,6,7,2,0,1,1,1,0,1,0,SP,0,34,1991.0,18,0.0,1.0,0.0,Younger,0,11,7
3102,1981,2N Cycle,Together,19414.0,1,0,2013-10-16,32,2,3,12,3,5,7,1,1,0,3,8,0,0,0,0,0,0,0,CA,1,44,32.0,4,2.0,3.0,1.0,Younger,1,1,3
9449,1958,Phd,Single,79761.0,0,1,2013-10-04,32,415,5,124,15,35,11,1,5,2,11,3,0,0,0,0,0,0,0,SA,1,67,605.0,18,1.0,1.0,6.0,Older,1,7,11
8104,1951,Phd,Married,53312.0,0,0,2013-08-09,32,241,0,12,0,0,25,1,5,1,5,7,0,0,0,0,0,0,0,SP,0,74,278.0,11,1.0,2.0,0.0,Older,0,6,5
75,1982,2N Cycle,Together,41039.0,0,0,2013-07-25,32,34,11,137,179,61,45,1,8,1,5,8,0,0,0,0,0,0,0,US,0,43,467.0,14,2.0,3.0,2.0,Younger,0,9,5
6421,1961,Graduation,Together,88347.0,0,0,2013-07-03,32,1050,178,555,77,138,118,1,4,7,9,1,0,0,0,1,0,0,0,SP,0,64,2116.0,20,0.0,3.0,0.0,Older,0,11,9
3037,1983,Phd,Married,50150.0,0,0,2013-06-20,32,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,0,CA,0,42,410.0,14,1.0,2.0,1.0,Younger,0,7,7
4698,1983,Phd,Married,50150.0,0,0,2013-06-20,32,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,0,SP,0,42,410.0,14,1.0,2.0,0.0,Younger,0,7,7
948,1971,Graduation,Single,10245.0,1,0,2013-05-15,32,4,7,7,6,4,13,3,1,2,2,5,0,0,0,0,0,0,0,SP,1,54,41.0,5,0.0,1.0,0.0,Younger,1,3,2
6177,1985,Phd,Married,33454.0,1,0,2013-05-08,32,76,10,56,3,1,23,2,4,0,4,8,0,0,0,0,0,0,0,US,1,40,169.0,8,1.0,2.0,2.0,Younger,1,4,4
3517,1952,Graduation,Single,40887.0,1,1,2013-05-06,32,50,4,44,10,10,43,3,3,1,3,9,0,0,0,0,0,1,0,SP,2,73,161.0,7,0.0,1.0,0.0,Older,1,4,3
3491,1975,Graduation,Together,55914.0,0,1,2013-04-29,32,384,60,364,119,101,232,4,11,6,8,7,0,0,0,0,0,0,0,US,1,50,1260.0,25,0.0,3.0,2.0,Younger,1,17,8
7610,1983,Graduation,Together,37292.0,1,0,2013-04-18,32,275,0,86,10,23,66,5,6,3,5,8,0,0,0,0,0,0,0,SP,1,42,460.0,14,0.0,3.0,0.0,Younger,1,9,5
4377,1971,Graduation,Married,52914.0,0,1,2013-01-07,32,254,10,44,30,10,227,2,7,3,3,7,1,0,0,0,0,0,0,CA,1,54,575.0,13,0.0,2.0,1.0,Younger,1,10,3
9850,1972,2N Cycle,Married,24884.0,1,0,2012-11-29,32,3,6,7,0,0,3,1,0,0,3,7,0,0,0,0,0,0,0,SP,1,53,19.0,3,2.0,2.0,0.0,Younger,1,0,3
5544,1970,Graduation,Single,67384.0,0,1,2012-11-10,32,957,40,175,158,53,107,2,7,8,5,5,0,1,0,0,0,0,0,SP,1,55,1490.0,20,0.0,1.0,0.0,Younger,1,15,5
6497,1960,Graduation,Married,51651.0,0,1,2012-11-07,32,293,6,23,13,6,92,4,6,2,5,8,0,0,0,0,0,0,0,AUS,1,65,433.0,13,0.0,2.0,3.0,Older,1,8,5
4543,1980,Graduation,Married,82497.0,0,0,2012-10-31,32,777,129,573,216,21,203,1,2,7,9,4,0,0,1,0,0,0,0,SA,0,45,1919.0,18,0.0,2.0,6.0,Younger,0,9,9
5117,1963,2N Cycle,Married,32632.0,0,0,2012-08-02,32,63,151,137,153,19,53,2,4,4,8,5,0,0,0,0,0,0,0,SP,0,62,576.0,16,2.0,2.0,0.0,Older,0,8,8
1448,1963,Master,Married,33562.0,1,2,2014-06-25,33,21,12,12,0,3,3,3,2,0,4,4,0,0,0,0,0,0,0,IND,3,62,51.0,6,3.0,2.0,5.0,Older,1,2,4
6887,1967,Graduation,Single,79146.0,1,1,2014-04-24,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,0,GER,2,58,564.0,17,0.0,1.0,4.0,Younger,1,9,8
7500,1967,Graduation,Single,79146.0,1,1,2014-04-24,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,0,SP,2,58,564.0,17,0.0,1.0,0.0,Younger,1,9,8
2724,1981,Master,Single,36143.0,1,0,2014-03-30,33,12,0,1,0,0,6,1,0,1,2,3,0,0,0,0,0,0,0,SP,1,44,19.0,3,3.0,1.0,0.0,Younger,1,1,2
2256,1973,Master,Married,27159.0,1,1,2014-03-29,33,17,0,3,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,SP,2,52,21.0,4,3.0,2.0,0.0,Younger,1,1,3
1100,1960,Master,Together,41275.0,1,2,2014-03-24,33,24,4,22,0,2,9,4,3,1,3,5,0,0,0,0,0,0,0,CA,3,65,61.0,7,3.0,3.0,1.0,Older,1,4,3
7725,1965,2N Cycle,Married,76800.0,0,0,2014-03-08,33,173,26,255,35,71,81,1,4,4,7,1,0,0,0,0,0,0,0,IND,0,60,641.0,15,2.0,2.0,5.0,Older,0,8,7
2612,1987,Graduation,Married,75794.0,0,0,2013-12-24,33,754,160,625,63,32,48,1,7,5,12,3,0,0,0,1,0,0,0,SA,0,38,1682.0,24,0.0,2.0,6.0,Younger,0,12,12
113,1951,Graduation,Married,30833.0,1,1,2013-07-16,33,11,0,7,3,1,6,2,1,0,3,5,0,0,0,0,0,0,0,SP,2,74,28.0,4,0.0,2.0,0.0,Older,1,1,3
2868,1949,Phd,Single,26518.0,1,1,2013-04-08,33,20,1,28,3,3,2,3,2,0,3,8,0,0,0,0,0,1,0,US,2,76,57.0,5,1.0,1.0,2.0,Older,1,2,3
4216,1981,Graduation,Single,91065.0,0,0,2013-02-22,33,822,114,108,179,137,114,1,7,9,9,3,0,0,1,1,0,1,0,SP,0,44,1474.0,25,0.0,1.0,0.0,Younger,0,16,9
199,1962,Master,Single,45183.0,0,0,2013-01-20,33,219,3,60,12,9,12,1,4,1,7,7,0,1,0,0,0,0,0,CA,0,63,315.0,12,3.0,1.0,1.0,Older,0,5,7
359,1950,Graduation,Together,48070.0,0,1,2013-01-13,33,373,14,83,6,9,19,3,8,2,6,7,0,0,0,0,0,0,1,SP,1,75,504.0,16,0.0,3.0,0.0,Older,1,10,6
8842,1971,Graduation,Widow,30372.0,1,1,2012-12-25,33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,0,SP,2,54,44.0,5,0.0,4.0,0.0,Younger,1,2,3
2154,1971,Graduation,Widow,30372.0,1,1,2012-12-25,33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,0,SP,2,54,44.0,5,0.0,4.0,0.0,Younger,1,2,3
6050,1975,2N Cycle,Married,57036.0,0,1,2012-12-11,33,1171,43,219,19,14,47,4,6,3,13,9,1,0,0,0,0,0,0,IND,1,50,1513.0,22,2.0,2.0,5.0,Younger,1,9,13
9204,1970,Graduation,Widow,66731.0,0,1,2012-09-12,33,371,159,194,58,106,141,4,4,3,6,3,0,0,0,0,0,0,0,SP,1,55,1029.0,13,0.0,4.0,0.0,Younger,1,7,6
4472,1970,Phd,Divorced,35682.0,1,0,2014-06-27,34,23,0,8,6,2,18,1,1,1,3,2,0,0,0,0,0,0,0,AUS,1,55,57.0,5,1.0,0.0,3.0,Younger,1,2,3
6864,1989,Master,Divorced,10979.0,0,0,2014-05-22,34,8,4,10,2,2,4,2,3,0,3,5,0,0,0,0,0,0,0,AUS,0,36,30.0,6,3.0,0.0,3.0,Younger,0,3,3
10617,1989,Master,Divorced,10979.0,0,0,2014-05-22,34,8,4,10,2,2,4,2,3,0,3,5,0,0,0,0,0,0,0,SP,0,36,30.0,6,3.0,0.0,0.0,Younger,0,3,3
3924,1965,Phd,Divorced,57912.0,0,1,2014-03-17,34,801,0,80,0,0,35,5,8,3,12,5,0,1,0,0,0,0,0,SA,1,60,916.0,23,1.0,0.0,6.0,Older,1,11,12
5654,1972,Graduation,Married,36026.0,2,1,2014-03-16,34,20,4,10,6,4,17,2,2,0,3,6,0,0,0,0,0,0,0,AUS,3,53,61.0,5,0.0,2.0,3.0,Younger,1,2,3
9216,1971,Graduation,Married,35788.0,1,1,2014-01-23,34,23,2,11,3,1,4,2,2,0,3,6,0,0,0,0,0,0,0,CA,2,54,44.0,5,0.0,2.0,1.0,Younger,1,2,3
8086,1959,Graduation,Married,42243.0,1,1,2013-12-11,34,48,0,2,0,0,5,2,2,0,3,7,0,0,0,0,0,0,0,SA,2,66,55.0,5,0.0,2.0,6.0,Older,1,2,3
9097,1956,Graduation,Divorced,46086.0,0,1,2013-11-03,34,244,8,32,7,2,50,4,3,1,8,4,0,0,0,0,0,0,0,SP,1,69,343.0,12,0.0,0.0,0.0,Older,1,4,8
7631,1978,Master,Together,61346.0,1,0,2013-10-06,34,562,58,168,43,16,142,1,5,7,10,3,0,0,0,0,0,0,0,IND,1,47,989.0,22,3.0,3.0,5.0,Younger,1,12,10
7275,1971,Master,Single,33316.0,1,1,2013-10-04,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,0,US,2,54,131.0,7,3.0,1.0,2.0,Younger,1,3,4
8334,1971,Master,Single,33316.0,1,1,2013-10-04,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,0,SP,2,54,131.0,7,3.0,1.0,0.0,Younger,1,3,4
1987,1987,Basic,Single,21063.0,1,0,2013-09-25,34,1,10,11,19,3,15,2,2,0,3,6,0,0,0,0,0,0,0,SP,1,38,59.0,5,4.0,1.0,0.0,Younger,1,2,3
2281,1970,Graduation,Single,33697.0,1,0,2013-09-15,34,4,3,7,0,3,11,1,1,0,2,7,1,0,0,0,0,0,0,GER,1,55,28.0,3,0.0,1.0,4.0,Younger,1,1,2
7034,1978,2N Cycle,Married,25804.0,1,0,2013-09-01,34,8,7,9,13,6,12,2,2,0,3,8,0,0,0,0,0,0,0,CA,1,47,55.0,5,2.0,2.0,1.0,Younger,1,2,3
2797,1977,Graduation,Married,72117.0,0,1,2013-08-20,34,707,20,171,65,60,50,1,9,7,9,5,0,0,0,0,0,0,0,SP,1,48,1073.0,25,0.0,2.0,0.0,Younger,1,16,9
3934,1966,Graduation,Married,61286.0,0,1,2013-08-02,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,0,IND,1,59,608.0,16,0.0,2.0,5.0,Younger,1,8,8
2493,1966,Graduation,Married,61286.0,0,1,2013-08-02,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,0,GER,1,59,608.0,16,0.0,2.0,4.0,Younger,1,8,8
3759,1958,Graduation,Together,65196.0,0,2,2013-07-25,34,743,19,181,12,0,200,2,7,6,11,5,1,0,0,0,0,0,0,SP,2,67,1155.0,24,0.0,3.0,0.0,Older,1,13,11
965,1971,Graduation,Divorced,55635.0,0,1,2012-11-13,34,235,65,164,50,49,27,4,7,3,7,6,0,0,0,0,0,0,0,US,1,54,590.0,17,0.0,0.0,2.0,Younger,1,10,7
7378,1981,Master,Together,42021.0,1,0,2012-08-31,34,393,5,136,7,5,27,5,10,1,6,9,1,0,0,0,0,0,0,SP,1,44,573.0,17,3.0,3.0,0.0,Younger,1,11,6
1859,1972,Master,Married,75251.0,0,0,2012-08-27,34,721,111,925,97,18,18,1,7,6,5,5,0,0,0,0,0,1,0,GER,0,53,1890.0,18,3.0,2.0,4.0,Younger,0,13,5
6263,1968,Graduation,Together,35322.0,1,2,2012-08-22,34,28,9,37,12,7,13,3,2,0,4,8,0,0,0,0,0,0,0,SP,3,57,106.0,6,0.0,3.0,0.0,Younger,1,2,4
2072,1969,Phd,Together,53374.0,0,1,2012-08-16,34,896,10,101,13,10,34,6,4,2,9,9,1,0,0,0,0,1,0,CA,1,56,1064.0,15,1.0,3.0,1.0,Younger,1,6,9
8908,1959,Graduation,Married,87195.0,0,0,2014-05-08,35,217,76,690,50,26,38,1,3,11,5,1,0,0,0,0,0,1,0,CA,0,66,1097.0,19,0.0,2.0,1.0,Older,0,14,5
738,1981,2N Cycle,Single,42395.0,1,1,2014-04-04,35,48,13,57,24,15,25,4,3,1,4,7,0,0,0,0,0,0,0,IND,2,44,182.0,8,2.0,1.0,5.0,Younger,1,4,4
10129,1966,Graduation,Together,82427.0,0,0,2014-03-12,35,482,147,509,104,107,107,1,3,5,12,1,0,0,1,0,0,0,0,SP,0,59,1456.0,20,0.0,3.0,0.0,Younger,0,8,12
807,1969,Master,Together,44602.0,1,1,2014-02-15,35,167,2,89,0,0,34,6,6,1,4,8,0,0,0,0,0,0,0,IND,2,56,292.0,11,3.0,3.0,5.0,Younger,1,7,4
3334,1951,Graduation,Married,94642.0,0,0,2014-02-12,35,879,143,797,106,143,143,0,5,7,9,1,0,0,1,1,0,0,0,SP,0,74,2211.0,21,0.0,2.0,0.0,Older,0,12,9
5423,1983,Graduation,Together,28359.0,1,0,2013-10-27,35,6,0,5,2,1,2,1,1,0,2,7,0,0,0,0,0,0,0,SA,1,42,16.0,3,0.0,3.0,6.0,Younger,1,1,2
4426,1975,Graduation,Single,55801.0,1,1,2013-09-22,35,367,4,51,6,4,95,6,7,2,6,7,0,0,0,1,0,0,0,US,2,50,527.0,15,0.0,1.0,2.0,Younger,1,9,6
10489,1973,Graduation,Married,92955.0,0,0,2013-08-19,35,693,21,925,31,24,84,1,6,7,9,2,0,0,1,1,0,1,0,SA,0,52,1778.0,22,0.0,2.0,6.0,Younger,0,13,9
2570,1968,Graduation,Together,56534.0,0,1,2013-07-23,35,691,7,61,10,0,46,4,10,4,7,8,0,1,0,0,1,1,0,SP,1,57,815.0,21,0.0,3.0,0.0,Younger,1,14,7
3834,1962,Graduation,Single,69627.0,0,1,2013-03-17,35,231,161,215,171,30,53,2,8,2,11,5,0,0,0,0,0,0,0,US,1,63,861.0,21,0.0,1.0,2.0,Older,1,10,11
590,1970,Master,Divorced,78579.0,0,0,2012-12-22,35,816,66,549,216,66,99,1,5,6,4,3,0,0,0,0,0,1,0,SP,0,55,1812.0,15,3.0,0.0,0.0,Younger,0,11,4
4791,1980,Graduation,Together,44964.0,1,1,2012-12-16,35,19,1,17,2,0,2,1,1,0,3,8,0,0,0,0,0,0,0,AUS,2,45,41.0,4,0.0,3.0,3.0,Younger,1,1,3
5304,1974,Phd,Single,30899.0,1,0,2012-10-13,35,24,0,8,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,SA,1,51,33.0,4,1.0,1.0,6.0,Younger,1,1,3
2426,1964,Phd,Divorced,78825.0,0,0,2012-09-14,35,483,74,114,169,37,18,1,5,10,13,3,0,0,0,0,0,1,0,SP,0,61,895.0,28,1.0,0.0,0.0,Older,0,15,13
35,1987,Graduation,Married,25545.0,1,0,2012-09-08,35,32,1,64,16,12,85,3,2,2,3,6,0,0,0,0,0,1,0,SP,1,38,210.0,7,0.0,2.0,0.0,Younger,1,4,3
8041,1971,Phd,Widow,47111.0,0,1,2012-09-08,35,595,71,153,120,112,41,6,3,2,10,9,0,0,0,0,0,0,0,SA,1,54,1092.0,15,1.0,4.0,6.0,Younger,1,5,10
3584,1955,Phd,Single,49667.0,0,0,2012-08-20,35,1181,26,120,17,13,39,2,5,10,5,8,1,0,0,0,0,1,0,CA,0,70,1396.0,20,1.0,1.0,1.0,Older,0,15,5
7718,1947,Master,Together,66000.0,0,0,2014-04-20,36,244,51,270,101,0,45,1,1,3,5,1,0,0,0,0,0,0,0,SP,0,78,711.0,9,3.0,3.0,0.0,Older,0,4,5
8605,1964,Phd,Together,46910.0,1,1,2014-03-23,36,48,0,14,0,0,6,2,2,0,3,6,0,0,0,0,0,0,0,SP,2,61,68.0,5,1.0,3.0,0.0,Older,1,2,3
1646,1972,Basic,Married,25224.0,1,0,2014-03-16,36,4,9,12,11,2,8,2,1,1,3,3,0,0,0,0,0,0,0,CA,1,53,46.0,5,4.0,2.0,1.0,Younger,1,2,3
9206,1968,Graduation,Together,77382.0,0,1,2014-01-07,36,491,48,231,112,105,134,2,5,7,12,1,0,0,1,0,0,0,0,SP,1,57,1121.0,24,0.0,3.0,0.0,Younger,1,12,12
10757,1967,Phd,Divorced,28420.0,1,0,2013-12-24,36,4,2,5,2,0,0,1,1,0,2,6,0,0,0,0,0,0,0,SP,1,58,13.0,3,1.0,0.0,0.0,Younger,1,1,2
6885,1977,Graduation,Divorced,32952.0,1,0,2013-12-01,36,38,0,12,3,1,1,1,2,0,3,7,0,0,0,0,0,0,0,CA,1,48,55.0,5,0.0,0.0,1.0,Younger,1,2,3
907,1975,Graduation,Married,46149.0,0,1,2013-11-29,36,254,6,71,4,0,27,5,5,1,7,5,0,0,0,0,0,0,0,SP,1,50,362.0,13,0.0,2.0,0.0,Younger,1,6,7
1150,1899,Phd,Together,83532.0,0,0,2013-09-26,36,755,144,562,104,64,224,1,4,6,4,1,0,0,1,0,0,0,0,SP,0,93,1853.0,14,1.0,3.0,0.0,Older,0,10,4
3867,1947,Phd,Together,73059.0,0,1,2013-08-31,36,410,112,420,0,82,71,1,9,3,13,4,0,0,0,0,0,0,0,SP,1,78,1095.0,25,1.0,3.0,0.0,Older,1,12,13
3859,1947,Phd,Together,73059.0,0,1,2013-08-31,36,410,112,420,0,82,71,1,9,3,13,4,0,0,0,0,0,0,0,SA,1,78,1095.0,25,1.0,3.0,6.0,Older,1,12,13
3265,1959,Graduation,Married,35701.0,0,0,2013-03-19,36,21,1,9,7,3,5,1,1,0,3,6,0,0,0,0,0,0,0,SP,0,66,46.0,4,0.0,2.0,0.0,Older,0,1,3
4418,1983,Master,Single,89616.0,0,0,2013-02-25,36,671,47,655,145,111,15,1,7,5,12,2,0,0,0,0,0,1,0,CA,0,42,1644.0,24,3.0,1.0,1.0,Younger,0,12,12
4611,1970,Graduation,Together,105471.0,0,0,2013-01-21,36,1009,181,104,202,21,207,0,9,8,13,3,0,0,1,1,0,1,0,SP,0,55,1724.0,30,0.0,3.0,0.0,Younger,0,17,13
4530,1948,Master,Widow,78427.0,0,0,2012-10-24,36,972,19,595,180,26,138,3,3,7,10,3,0,0,0,1,0,1,0,GER,0,77,1930.0,20,3.0,4.0,4.0,Older,0,10,10
7736,1986,Graduation,Married,22518.0,1,0,2012-10-22,36,11,7,12,2,2,27,2,2,1,2,5,1,0,0,0,0,1,0,SP,1,39,61.0,5,0.0,2.0,0.0,Younger,1,3,2
9949,1976,Graduation,Married,59809.0,0,2,2012-10-18,36,598,16,141,32,41,49,3,3,3,6,8,0,0,0,0,0,0,0,CA,2,49,877.0,12,0.0,2.0,1.0,Younger,1,6,6
942,1982,Graduation,Single,39660.0,1,0,2012-08-08,36,139,13,78,20,13,36,3,7,1,3,9,0,0,0,0,0,1,0,SP,1,43,299.0,11,0.0,1.0,0.0,Younger,1,8,3
6181,1950,2N Cycle,Together,52203.0,0,0,2012-07-31,36,488,21,238,56,108,28,1,8,7,11,6,0,0,0,0,0,0,0,US,0,75,939.0,26,2.0,3.0,2.0,Older,0,15,11
7660,1973,Phd,Alone,35860.0,1,1,2014-05-19,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,1,0,CA,2,52,49.0,4,1.0,6.0,1.0,Younger,1,2,2
2055,1973,Phd,Divorced,35860.0,1,1,2014-05-19,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,0,SP,2,52,49.0,4,1.0,0.0,0.0,Younger,1,2,2
5107,1973,Phd,Divorced,35860.0,1,1,2014-05-19,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,0,SP,2,52,49.0,4,1.0,0.0,0.0,Younger,1,2,2
1626,1973,Phd,Divorced,35860.0,1,1,2014-05-19,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,1,0,SA,2,52,49.0,4,1.0,0.0,6.0,Younger,1,2,2
6428,1950,Phd,Widow,76842.0,0,0,2014-05-03,37,605,10,345,84,54,32,1,1,8,7,0,0,0,0,0,0,0,0,SP,0,75,1130.0,16,1.0,4.0,0.0,Older,0,9,7
9617,1951,Graduation,Single,15033.0,0,0,2014-04-16,37,0,4,5,6,0,4,1,1,0,3,3,0,0,0,0,0,0,0,SA,0,74,19.0,4,0.0,1.0,6.0,Older,0,1,3
4339,1970,Phd,Married,67353.0,0,1,2013-12-31,37,702,17,151,0,8,35,5,5,6,12,2,0,0,0,0,0,0,0,AUS,1,55,913.0,23,1.0,2.0,3.0,Younger,1,11,12
7235,1975,2N Cycle,Married,17003.0,1,0,2013-12-09,37,2,5,12,4,8,7,3,2,0,4,5,0,0,0,0,0,0,0,GER,1,50,38.0,6,2.0,2.0,4.0,Younger,1,2,4
8527,1965,Master,Together,65735.0,1,1,2013-12-07,37,239,7,119,4,15,11,5,6,2,6,7,0,0,0,0,0,0,0,SP,2,60,395.0,14,3.0,3.0,0.0,Older,1,8,6
1968,1971,Graduation,Widow,45684.0,1,0,2013-12-02,37,5,1,5,10,0,7,1,1,0,2,7,0,0,0,0,0,0,0,SA,1,54,28.0,3,0.0,4.0,6.0,Younger,1,1,2
9862,1969,Graduation,Together,21918.0,1,0,2013-11-14,37,1,6,7,11,5,3,2,2,0,3,6,0,0,0,0,0,0,0,CA,1,56,33.0,5,0.0,3.0,1.0,Younger,1,2,3
11075,1978,Graduation,Married,51267.0,1,1,2013-10-29,37,183,2,64,7,2,12,4,3,3,5,4,0,0,0,0,0,0,0,CA,2,47,270.0,11,0.0,2.0,1.0,Younger,1,6,5
6658,1972,Graduation,Together,59868.0,0,1,2013-07-22,37,771,51,154,54,10,154,7,11,2,12,6,0,0,0,0,0,0,0,SP,1,53,1194.0,25,0.0,3.0,0.0,Younger,1,13,12
4552,1991,Graduation,Married,51373.0,0,0,2013-06-22,37,83,2,101,64,26,117,1,3,5,3,4,0,0,0,0,0,0,0,SP,0,34,393.0,11,0.0,2.0,0.0,Younger,0,8,3
10377,1958,Master,Together,46692.0,0,1,2013-06-06,37,170,6,97,24,12,88,3,6,1,5,6,0,0,0,0,0,0,0,SP,1,67,397.0,12,3.0,3.0,0.0,Older,1,7,5
5336,1971,Master,Together,117416.25,1,0,2013-06-04,37,39,1,9,2,0,8,0,1,0,1,1,0,0,0,0,0,0,0,SP,1,54,59.0,2,3.0,3.0,0.0,Younger,1,1,1
10350,1950,Phd,Married,54432.0,2,1,2013-05-09,37,33,0,5,0,0,0,1,1,0,3,4,0,0,0,0,0,0,0,SP,3,75,38.0,4,1.0,2.0,0.0,Older,1,1,3
11071,1984,Graduation,Single,79607.0,0,0,2013-04-21,37,450,133,951,173,0,216,1,3,6,6,1,0,0,0,0,0,1,0,CA,0,41,1923.0,15,0.0,1.0,1.0,Younger,0,9,6
11100,1972,Graduation,Divorced,51813.0,1,1,2013-04-11,37,51,2,7,0,1,2,2,2,0,3,7,0,0,0,0,0,0,0,CA,2,53,63.0,5,0.0,0.0,1.0,Younger,1,2,3
6516,1989,Basic,Married,17487.0,1,0,2013-03-18,37,0,0,1,7,4,6,1,1,0,2,7,0,0,0,0,0,0,0,AUS,1,36,18.0,3,4.0,2.0,3.0,Younger,1,1,2
1734,1968,Phd,Together,40706.0,2,1,2013-01-17,37,59,0,11,4,2,5,4,3,0,4,7,0,0,0,0,0,0,0,SA,3,57,81.0,7,1.0,3.0,6.0,Younger,1,3,4
2131,1959,Phd,Divorced,62859.0,0,1,2012-12-30,37,1063,89,102,16,12,25,4,9,4,6,6,0,0,0,0,0,0,0,SP,1,66,1307.0,19,1.0,0.0,0.0,Older,1,13,6
6439,1958,Graduation,Married,61074.0,0,1,2012-08-17,37,789,0,133,0,28,152,7,11,5,8,7,0,0,0,0,0,0,0,SA,1,67,1102.0,24,0.0,2.0,6.0,Older,1,16,8
10591,1969,Graduation,Widow,43638.0,0,1,2012-08-06,37,63,10,83,7,19,19,2,4,1,4,7,0,0,0,0,0,0,0,SP,1,56,201.0,9,0.0,4.0,0.0,Younger,1,5,4
9797,1956,Graduation,Married,58116.0,0,1,2014-04-13,38,228,19,130,4,11,51,2,3,3,8,2,0,0,0,0,0,0,0,SP,1,69,443.0,14,0.0,2.0,0.0,Older,1,6,8
9336,1969,Phd,Widow,62187.0,0,1,2014-03-22,38,512,0,83,0,0,41,3,6,2,10,4,0,0,0,0,0,0,0,SP,1,56,636.0,18,1.0,4.0,0.0,Younger,1,8,10
2174,1954,Graduation,Single,46344.0,1,1,2014-03-08,38,11,1,6,2,1,6,2,1,1,2,5,0,0,0,0,0,0,0,US,2,71,27.0,4,0.0,1.0,2.0,Older,1,2,2
